"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Atividadesessenciais - Após Bolsonaro liberar, estados citam critérios técnicos e científicos para não reabrir aca… https://t.co/k7Txm6nUig",FALSE,145,NA,2020-05-12 14:57:04,TRUE,NA,"1260222464677699588",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",21,FALSE,FALSE,NA,NA
"Dê um like ou um RT no tuíte abaixo para ficar por dentro das notícias mais importantes do dia sobre o #coronavirus… https://t.co/0xmKTcGEDZ",FALSE,304,NA,2020-05-12 14:47:27,TRUE,NA,"1260220047278125058",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","g1",27,FALSE,FALSE,NA,NA
"#Coronavírusnomundo - Mortes por coronavírus no Reino Unido chegam a quase 40 mil, pior número da Europa. Taxa alta… https://t.co/fNb1kmqqEM",FALSE,157,NA,2020-05-12 14:45:00,TRUE,NA,"1260219428811059203",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",22,FALSE,FALSE,NA,NA
"#Economia - O setor de serviços despencou 7% em março e teve o pior mês desde 2011. Todas as 5 atividades pesquisad… https://t.co/fk08nx4E2Q",FALSE,89,NA,2020-05-12 14:30:00,TRUE,NA,"1260215656034648066",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",7,FALSE,FALSE,NA,NA
"Enem 2020 teve 1,4 milhão de inscritos nas primeiras 24 horas, segundo ministro da Educação. Datas das provas foram… https://t.co/6S7qZI2TxI",FALSE,192,NA,2020-05-12 14:15:00,TRUE,NA,"1260211879076597763",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",11,FALSE,FALSE,NA,NA
"#Lutodascrianças - 'Ele era apaixonado pela tia, e ela se foi'. Psicóloga orienta sobre como explicar a morte para… https://t.co/iitqSFgtHi",FALSE,268,NA,2020-05-12 14:00:00,TRUE,NA,"1260208104190496768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",15,FALSE,FALSE,NA,NA
"O que está por trás da aparente resistência da África à pandemia?
Quase 3 meses após primeiro caso confirmado, 2º c… https://t.co/wgqVR35ZQv",FALSE,471,NA,2020-05-12 13:45:00,TRUE,NA,"1260204329329405952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",34,FALSE,FALSE,NA,NA
"@AndreiaSadi: Aras vai recorrer ao STF contra transcrição na íntegra do vídeo. Procurador-geral defende que apenas… https://t.co/fStHKclgJz",FALSE,47,"AndreiaSadi",2020-05-12 13:30:00,TRUE,NA,"1260200554505965572","40545889","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",7,FALSE,FALSE,NA,NA
"Miss Kimberly Karen é encontrada morta no apartamento do namorado em Manaus =&gt; https://t.co/MJ6KeZZZjW #G1 https://t.co/2xtBA5ybw8",FALSE,2057,NA,2020-05-12 13:15:00,FALSE,NA,"1260196779594780674",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",118,FALSE,FALSE,NA,NA
"#Novarotina - 'Trabalho não para nunca', diz coveiro de SP que relata mais de 75 enterros por dia. Antes da pandemi… https://t.co/aHX4ZBAaWW",FALSE,345,NA,2020-05-12 13:00:01,TRUE,NA,"1260193010274295808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",47,FALSE,FALSE,NA,NA
"Moro vai à Polícia Federal acompanhar exibição de vídeo de reunião citada em depoimento =&gt; https://t.co/3oRapZTyUg… https://t.co/HDFGI61iBX",FALSE,578,NA,2020-05-12 12:48:17,TRUE,NA,"1260190057207652352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",30,FALSE,FALSE,NA,NA
"RT @BomDiaBrasil: #Thread #Coronavírus #BomDiaBrasil: segundo dados do Ministério da Saúde e das secretarias de estado, foram 396 mortes e…",FALSE,0,NA,2020-05-12 12:37:46,FALSE,NA,"1260187409620271105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",30,TRUE,FALSE,NA,NA
"#Os600reais - Militares são investigados por recebimento indevido do auxílio emergencial. A Caixa informou que faz… https://t.co/28k4MWV157",FALSE,1325,NA,2020-05-12 12:30:00,TRUE,NA,"1260185455212949505",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",193,FALSE,FALSE,NA,NA
"#Isolamentoforçado - A prefeitura do Rio começou a bloquear hoje acesso às áreas mais afetadas pelo coronavírus. Só… https://t.co/5LN2O3CCVe",FALSE,387,NA,2020-05-12 12:15:00,TRUE,NA,"1260181680133816321",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",28,FALSE,FALSE,NA,NA
"#OAssunto - Desmatamento em alta na Amazônia em plena pandemia. @renataloprete conversa com o repórter… https://t.co/YFubYvcmCt",FALSE,241,NA,2020-05-12 12:00:00,TRUE,NA,"1260177905713328128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",35,FALSE,FALSE,NA,NA
"#InquéritonoSTF - Em depoimento ontem, Ramagem negou ter 'intimidade' com a família Bolsonaro e admitiu consulta do… https://t.co/2xhVu4NGjq",FALSE,183,NA,2020-05-12 11:45:00,TRUE,NA,"1260174130676187137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",14,FALSE,FALSE,NA,NA
"Adolescente dança valsa com o pai a distância em festa de 15 anos na sala de casa: 'Momento mágico' #G1… https://t.co/ABPUK4DvM1",FALSE,518,NA,2020-05-12 11:30:00,TRUE,NA,"1260170357237075969",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",21,FALSE,FALSE,NA,NA
"Hospital das Clínicas de SP suspende temporariamente setor de transplantes após 5 pacientes contraírem Covid-19… https://t.co/Q3iUHg3INN",FALSE,223,NA,2020-05-12 11:15:00,TRUE,NA,"1260166580652015616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",18,FALSE,FALSE,NA,NA
"Governadores da Bahia, do Ceará, do Pará e de Pernambuco anunciam que não irão seguir as novas diretrizes sobre ser… https://t.co/XTuMRMtXkL",FALSE,12313,NA,2020-05-12 11:08:00,TRUE,NA,"1260164819124133888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",1406,FALSE,FALSE,NA,NA
"Coronavírus: o que explica as grandes diferenças em número dos casos entre países da Europa https://t.co/31fGUQmPLF… https://t.co/1PdBlPwjHn",FALSE,95,NA,2020-05-12 11:00:00,TRUE,NA,"1260162807649230848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",6,FALSE,FALSE,NA,NA
"Terceira etapa da vacinação contra a gripe começa com inclusão de pessoas com deficiência, crianças e puérperas… https://t.co/68o8Roy8yG",FALSE,206,NA,2020-05-12 10:30:00,TRUE,NA,"1260155255997771777",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",22,FALSE,FALSE,NA,NA
"São Paulo vai usar testes rápidos para identificação do coronavírus mesmo em quem não tem sintomas da Covid-19… https://t.co/2vhwzHiV0U",FALSE,722,NA,2020-05-12 10:15:00,TRUE,NA,"1260151481044398080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",49,FALSE,FALSE,NA,NA
"Professora fabrica máscaras com visor para facilitar comunicação de alunos com deficiência auditiva… https://t.co/zrBMIJD1oi",FALSE,2691,NA,2020-05-12 10:00:00,TRUE,NA,"1260147706720391168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",217,FALSE,FALSE,NA,NA
"Leia a íntegra do depoimento de Maurício Valeixo à Polícia Federal; ex-diretor da PF afirmou que Bolsonaro relatou… https://t.co/dMkL8Am4y1",FALSE,390,NA,2020-05-12 05:00:00,TRUE,NA,"1260072208862502912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",59,FALSE,FALSE,NA,NA
"Polícia Federal recebe registro de reunião de ministros citada por Moro em depoimento https://t.co/4gQYWqGLJs #G1… https://t.co/JVvxuEMDjU",FALSE,436,NA,2020-05-12 02:30:00,TRUE,NA,"1260034460029878272",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",30,FALSE,FALSE,NA,NA
"Aos 87 anos, médica quer voltar ao trabalho após 50 dias na UTI contra a Covid-19: 'vida nova'… https://t.co/Bli3Al6Srp",FALSE,1709,NA,2020-05-12 02:15:00,TRUE,NA,"1260030685189816320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",68,FALSE,FALSE,NA,NA
"Coronavírus: aumento das infecções na Alemanha e Coreia do Sul põe em dúvida volta à normalidade pós-isolamento… https://t.co/KpTlSKM87s",FALSE,741,NA,2020-05-12 02:00:00,TRUE,NA,"1260026911972941825",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",88,FALSE,FALSE,NA,NA
"Governo não quer ser tratado como 'vilão' da Amazônia, dizem Mourão e Heleno https://t.co/Rk9DjIHGWS #G1 https://t.co/lx7mw9Vakd",FALSE,440,NA,2020-05-12 01:45:00,FALSE,NA,"1260023135518113793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",13,FALSE,FALSE,NA,NA
"Violão de Kurt Cobain usado no 'Unplugged' do Nirvana terá preço inicial de US$ 1 milhão em leilão… https://t.co/73m4K242Lm",FALSE,1096,NA,2020-05-12 01:30:00,TRUE,NA,"1260019361529466881",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",78,FALSE,FALSE,NA,NA
"Tesla retoma produção na Califórnia em meio a batalha legal com autoridades locais https://t.co/E0N5nCKPTz #G1 https://t.co/EguEyCa8kb",FALSE,183,NA,2020-05-12 01:15:00,FALSE,NA,"1260015585561174018",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",5,FALSE,FALSE,NA,NA
"E agora, Manu Gavassi? Em entrevista ao G1, cantora fala de vida pós-BBB: 'Pela 1ª vez, as pessoas sabem quem eu so… https://t.co/9xfeIpJlCf",FALSE,385,NA,2020-05-12 01:00:00,TRUE,NA,"1260011811769729025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",56,FALSE,FALSE,NA,NA
"Quatro hospitais municipais de SP chegam a 96% de ocupação de leitos de UTI https://t.co/sMcVSLYFHC #G1 https://t.co/zclQ9Ofb5w",FALSE,441,NA,2020-05-12 00:45:00,FALSE,NA,"1260008036023676928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",58,FALSE,FALSE,NA,NA
"Homem é preso por espalhar 'fake news' em grupos de WhatsApp sobre casos de Covid-19 https://t.co/zwpVOIUFhl #G1 https://t.co/a5fSZatF4H",FALSE,753,NA,2020-05-12 00:30:00,FALSE,NA,"1260004260902653954",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",93,FALSE,FALSE,NA,NA
"⚡️ “Veja o que foi notícia nesta segunda-feira, 11 de maio”

https://t.co/BhoG2RJJGF",FALSE,43,NA,2020-05-12 00:29:42,FALSE,NA,"1260004186038702082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","g1",1,FALSE,FALSE,NA,NA
"Ministério da Saúde divulga critérios que devem ser analisados antes da flexibilização do isolamento social… https://t.co/kh0l9seBbQ",FALSE,196,NA,2020-05-12 00:15:00,TRUE,NA,"1260000486104510465",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",21,FALSE,FALSE,NA,NA
"Bolsonaro diz lamentar 'cada morte' por coronavírus; mais de 11,5 mil morreram no Brasil pela doença… https://t.co/GvhqLfFTNi",FALSE,765,NA,2020-05-12 00:02:02,TRUE,NA,"1259997224555118593",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",31,FALSE,FALSE,NA,NA
"Como vai ser a futura reabertura de restaurantes no Brasil em meio à pandemia? Luvas, cardápio plastificado e fim d… https://t.co/QeC4MAJso4",FALSE,157,NA,2020-05-12 00:00:00,TRUE,NA,"1259996712124350464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",15,FALSE,FALSE,NA,NA
"Cientistas estimam que coronavírus já circulava no Brasil no começo de fevereiro, semanas antes de ser detectado… https://t.co/ZKxlTLEIIk",FALSE,1252,NA,2020-05-11 23:45:00,TRUE,NA,"1259992936521117698",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",119,FALSE,FALSE,NA,NA
"Terceira etapa da #vacinação contra a #gripe começa com inclusão de pessoas com deficiência, crianças e puérperas… https://t.co/ENDt2oeN91",FALSE,181,NA,2020-05-11 23:30:00,TRUE,NA,"1259989161559244801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",10,FALSE,FALSE,NA,NA
"Após fim da quarentena, Fernando de Noronha anuncia flexibilização gradual https://t.co/O4wO4BW0oC #G1 https://t.co/skRjKsquyE",FALSE,252,NA,2020-05-11 23:15:00,FALSE,NA,"1259985386593415168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",8,FALSE,FALSE,NA,NA
"Astrônomos constroem imagem de Júpiter com mosaico de fotos =&gt; https://t.co/PGRYeeuuQG #G1 https://t.co/WSqsz9yrtx",FALSE,441,NA,2020-05-11 23:00:00,FALSE,NA,"1259981612466520064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",46,FALSE,FALSE,NA,NA
"RT @fatooufake: É #FAKE que foto mostre lojas fechadas em Belo Horizonte com cartazes criticando prefeito; imagem é antiga e foi manipulada…",FALSE,0,NA,2020-05-11 22:55:44,FALSE,NA,"1259980539139969028",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",65,TRUE,FALSE,NA,NA
"Funcionários da Casa Branca terão de usar máscaras após casos de coronavírus entre servidores… https://t.co/FoEWylYHUn",FALSE,231,NA,2020-05-11 22:45:00,TRUE,NA,"1259977836867149824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",14,FALSE,FALSE,NA,NA
"Brasil tem 396 novas mortes em 24 horas, e total vai a 11.519; Ministério da Saúde também confirma 168.331 casos de… https://t.co/Ja4gtV77El",FALSE,940,NA,2020-05-11 22:26:11,TRUE,NA,"1259973101934215169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",138,FALSE,FALSE,NA,NA
"Lava Jato: Aldemir Bendine, ex-presidente da Petrobras, é condenado a 6 anos e oito meses de prisão por corrupção… https://t.co/TvQQO3FUqo",FALSE,251,NA,2020-05-11 22:15:00,TRUE,NA,"1259970286981611520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",24,FALSE,FALSE,NA,NA
"Bolsonaro inclui salão, barbearia e academia como 'atividades essenciais' https://t.co/YAvqrVtjhB #G1 https://t.co/VCq4Tlek2r",FALSE,6979,NA,2020-05-11 22:06:09,FALSE,NA,"1259968062499033088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",560,FALSE,FALSE,NA,NA
"Universidades federais conduzem mais de 800 pesquisas para mapear coronavírus e encontrar uma vacina, segundo assoc… https://t.co/gZ0VRdvEA1",FALSE,418,NA,2020-05-11 22:00:00,TRUE,NA,"1259966513576017920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",40,FALSE,FALSE,NA,NA
"Criador do meme 'double rainbow' morre aos 57 anos; ele ficou famoso por vídeo com sua reação a um arco-íris duplo… https://t.co/hbs0kMykco",FALSE,434,NA,2020-05-11 21:45:00,TRUE,NA,"1259962737456820226",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",26,FALSE,FALSE,NA,NA
"Presidente do Paraguai exonera chefe militar por permitir passagem na fronteira com Brasil https://t.co/i2ubL1c0CF… https://t.co/yg31NM7Z7v",FALSE,471,NA,2020-05-11 21:30:00,TRUE,NA,"1259958962675429380",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",59,FALSE,FALSE,NA,NA
"Para passagem de elefanta, fronteira entre Brasil e Argentina é reaberta após 49 dias https://t.co/qQUaIeaiyb #G1… https://t.co/M5s5e1ivsj",FALSE,530,NA,2020-05-11 21:15:00,TRUE,NA,"1259955187801784325",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",34,FALSE,FALSE,NA,NA
"Terceira etapa da vacinação contra a gripe começa com inclusão de pessoas com deficiência, crianças e puérperas… https://t.co/zi2JlLhc2S",FALSE,135,NA,2020-05-11 21:15:00,TRUE,NA,"1259955187592032257",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",12,FALSE,FALSE,NA,NA
"Com celulares, computadores emprestados e até internet paga por professores, alunos de favela se preparam para o En… https://t.co/wA6Sn2fqPo",FALSE,398,NA,2020-05-11 21:00:00,TRUE,NA,"1259951413658103809",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",33,FALSE,FALSE,NA,NA
"Ex-diretor da PF diz que #Bolsonaro ligou para informar que exoneração seria 'a pedido' https://t.co/EKoZWgokTQ #G1 https://t.co/ncTNmnqdwZ",FALSE,1719,NA,2020-05-11 20:59:22,FALSE,NA,"1259951256174551041",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",221,FALSE,FALSE,NA,NA
"RT @fatooufake: É #FAKE que vídeo mostre fiscais da Prefeitura de São Paulo sendo agredidos por ambulantes em meio à pandemia de Covid-19 h…",FALSE,0,NA,2020-05-11 20:49:35,FALSE,NA,"1259948793698680834",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","g1",20,TRUE,FALSE,NA,NA
"MPF pede que Youtube retire do ar vídeo em que pastor Valdemiro Santiago oferece feijão para cura do coronavírus… https://t.co/kM6L4bTanm",FALSE,4637,NA,2020-05-11 20:45:00,TRUE,NA,"1259947638096490496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",470,FALSE,FALSE,NA,NA
"Homem com suspeita de Covid-19 descumpre termo de isolamento e é flagrado dirigindo embriagado em SC… https://t.co/z1Unf7TlUn",FALSE,669,NA,2020-05-11 20:30:00,TRUE,NA,"1259943864065863683",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",57,FALSE,FALSE,NA,NA
"Blog da @Ana_Flor: Decisão de Bolsonaro sobre reajuste a servidores vai chancelar ou desacreditar Guedes… https://t.co/b4kuonOi83",FALSE,130,NA,2020-05-11 20:15:00,TRUE,NA,"1259940088718471168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",8,FALSE,FALSE,NA,NA
"Ex-diretor da PF Valeixo diz que Bolsonaro queria no cargo alguém com quem tivesse 'afinidade'… https://t.co/E2SIauoRxf",FALSE,8712,NA,2020-05-11 20:10:29,TRUE,NA,"1259938952619884546",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",891,FALSE,FALSE,NA,NA
"Uber lança nova categoria no Brasil e agora permite enviar objetos pelo aplicativo; pacotes têm que caber no porta-… https://t.co/fn0sSEjls7",FALSE,935,NA,2020-05-11 20:00:00,TRUE,NA,"1259936313744244743",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",62,FALSE,FALSE,NA,NA
"Blog do @gurovitz: Mortes em casa são o retrato mais doloroso da pandemia https://t.co/9e9WjFTMxb #G1 #coronavírus https://t.co/WZr85cMZN0",FALSE,294,NA,2020-05-11 19:45:00,FALSE,NA,"1259932538639974402",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",35,FALSE,FALSE,NA,NA
"Caminhoneiros fazem carreata em protesto contra rodízio ampliado e prorrogação da quarentena em SP… https://t.co/XvjE2FVAH5",FALSE,667,NA,2020-05-11 19:30:00,TRUE,NA,"1259928764294803461",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",76,FALSE,FALSE,NA,NA
"MP denuncia por ameaça, difamação e injúria manifestantes que fizeram ato contra o ministro do STF Alexandre de Mor… https://t.co/p5pQO71Dj3",FALSE,3950,NA,2020-05-11 19:15:56,TRUE,NA,"1259925226206478338",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",320,FALSE,FALSE,NA,NA
"Auxílio Emergencial: Caixa aguarda governo federal divulgar novo calendário para detalhar pagamento da 2ª parcela… https://t.co/KCCOSAuokJ",FALSE,308,NA,2020-05-11 19:08:28,TRUE,NA,"1259923346671767556",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",18,FALSE,FALSE,NA,NA
"Preocupado com economia informal, Papa reza pelos desempregados durante a crise do coronavírus… https://t.co/pVBa5RCVaI",FALSE,627,NA,2020-05-11 19:00:01,TRUE,NA,"1259921217835790336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",26,FALSE,FALSE,NA,NA
"45 gestantes foram internadas com Covid-19 no Hospital das Clínicas de SP em abril https://t.co/tweJaLO9wZ #G1… https://t.co/3IXW0sJEVr",FALSE,217,NA,2020-05-11 18:45:00,TRUE,NA,"1259917439141371906",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",25,FALSE,FALSE,NA,NA
"""Não se espantem se Belo Horizonte for trancada, não se espantem', disse o prefeito da cidade, Alexandre Kalil… https://t.co/0Yhl3t4hzb",FALSE,1221,NA,2020-05-11 18:30:00,TRUE,NA,"1259913664200454144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",77,FALSE,FALSE,NA,NA
"Enfermeira indígena da Amazônia ajuda na luta contra coronavírus nas horas vagas: ""Diante da falta de assistência,… https://t.co/NDCMBqEdhX",FALSE,490,NA,2020-05-11 18:15:00,TRUE,NA,"1259909889314500609",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",73,FALSE,FALSE,NA,NA
"#Angústia - ""Era iminente ajudar a mãe a respirar; então, optamos por fazer a interrupção da gestação"" - A difícil… https://t.co/7dpHv6I0Zh",FALSE,565,NA,2020-05-11 18:00:00,TRUE,NA,"1259906114440880128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",43,FALSE,FALSE,NA,NA
"Primeiro dia do #rodízio ampliado em SP: 1 km de trânsito e aumento de usuários no transporte público ==&gt;… https://t.co/3xbasGgp8I",FALSE,120,NA,2020-05-11 17:45:00,TRUE,NA,"1259902339382603776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",14,FALSE,FALSE,NA,NA
"E agora, Manu Gavassi? Em entrevista ao G1, cantora fala de vida pós-BBB: 'Pela 1ª vez, as pessoas sabem quem eu so… https://t.co/MZVEhiGKB7",FALSE,1507,NA,2020-05-11 17:30:00,TRUE,NA,"1259898564706172928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",285,FALSE,FALSE,NA,NA
"Aumento das infecções em países que flexibilizaram quarentena põe em dúvida volta à normalidade pós-isolamento =&gt;… https://t.co/6eZeqL2daM",FALSE,1506,NA,2020-05-11 17:15:00,TRUE,NA,"1259894789840887808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",191,FALSE,FALSE,NA,NA
"Grupo de cientistas acredita que finalmente descobriu por que o Polo Norte Magnético da Terra está migrando do Cana… https://t.co/E0xYFUR0s6",FALSE,429,NA,2020-05-11 17:00:00,TRUE,NA,"1259891016120897536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",33,FALSE,FALSE,NA,NA
"Alunos chineses voltam às aulas com pulseira eletrônica inteligente para detectar infecção pelo novo coronavírus =&gt;… https://t.co/ZZW5A78Jed",FALSE,2223,NA,2020-05-11 16:45:00,TRUE,NA,"1259887240227913732",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",166,FALSE,FALSE,NA,NA
"Após quase dois meses, França começa a sair do isolamento por etapas =&gt; https://t.co/tz64ZCsLqx #G1 https://t.co/DwVVQ5SCwj",FALSE,645,NA,2020-05-11 16:30:00,FALSE,NA,"1259883466025390085",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",44,FALSE,FALSE,NA,NA
"Está usando a sua máscara? Usar significa cuidar de você e do próximo. Mas é importante colocar a máscara de forma… https://t.co/3m8HUPPGBS",FALSE,357,NA,2020-05-11 16:15:00,TRUE,NA,"1259879690170318848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",93,FALSE,FALSE,NA,NA
"Universidades federais conduzem mais de 800 pesquisas para mapear coronavírus e encontrar uma vacina, segundo assoc… https://t.co/dSpawd9BKt",FALSE,599,NA,2020-05-11 16:00:00,TRUE,NA,"1259875915330273283",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",77,FALSE,FALSE,NA,NA
"@gurovitz: Mortes em casa são o retrato mais doloroso da pandemia. Na Europa, subnotificação ocorreu em asilos; no… https://t.co/paEka0cAbi",FALSE,28,"gurovitz",2020-05-11 15:45:00,TRUE,NA,"1259872140574113794","28780165","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",6,FALSE,FALSE,NA,NA
"Dê um like ou um RT no tuíte abaixo para ficar por dentro das notícias mais importantes do dia sobre o #coronavirus… https://t.co/Z17OIlAtRd",FALSE,312,NA,2020-05-11 15:34:52,TRUE,NA,"1259869591934775296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","g1",29,FALSE,FALSE,NA,NA
